Date,Open,High,Low,Close,Volume,Adj Close,simple 10-day moving average,weighted 10-day moving average,momentum,%K,%D,output,close of yesterday,close of two days before,close of three days before,close of four days before,close of five days before,,,,,,,
2015/11/25,771.690002,773,766.530029,769.26001,1180600,769.26001,760.5540038,765.5165494,12.729981,71.91679631,64.36539649,0,769.630005,776.700012,777,759.940002,760.01001,,,,,,,
2015/11/27,769.159973,774,767,771.969971,721700,771.969971,762.097998,767.5921798,31.899964,77.49629108,65.45012693,1,769.26001,769.630005,776.700012,777,759.940002,,,,,,,
2015/11/30,771.869995,775.030029,761.119995,762.849976,1679300,762.849976,764.3759949,767.728903,12.429993,58.71928122,69.0313312,0,771.969971,769.26001,769.630005,776.700012,777,,,,,,,
2015/12/1,766.940002,785,765.950012,783.789978,2019900,783.789978,767.7129944,771.2587181,37.809998,97.04512419,74.10563758,1,762.849976,771.969971,769.26001,769.630005,776.700012,,,,,,,
2015/12/2,785.25,793.049988,776.429993,777.849976,2343800,777.849976,770.899994,773.1018057,17.839966,66.71042272,77.42417251,0,783.789978,762.849976,771.969971,769.26001,769.630005,,,,,,,
2015/12/3,780.559998,784.47998,762.450012,768.200012,2097500,768.200012,771.7189942,772.6108999,8.26001,30.62543146,73.09678962,0,777.849976,783.789978,762.849976,771.969971,769.26001,,,,,,,
2015/12/4,769.710022,782.419983,765.51001,779.210022,2490000,779.210022,773.6459962,773.9729049,2.210022,60.38933941,71.7659437,1,768.200012,777.849976,783.789978,762.849976,771.969971,,,,,,,
2015/12/7,780.059998,781,766.719971,772.98999,1831300,772.98999,773.2449952,773.8536311,-3.710022,42.58730316,66.54034583,0,779.210022,768.200012,777.849976,783.789978,762.849976,,,,,,,
2015/12/8,764.5,778.650024,762.52002,775.140015,1554100,775.140015,773.0889955,774.1981801,5.51001,48.74078002,62.69093426,1,772.98999,779.210022,768.200012,777.849976,783.789978,,,,,,,
2015/12/9,771.099976,776.090027,752.01001,762.549988,2327500,762.549988,772.3809938,772.281997,-6.710022,25.68222137,57.99129909,0,775.140015,772.98999,779.210022,768.200012,777.849976,,,,,,,
2015/12/10,763.590027,766.070007,755,760.039978,1616600,760.039978,771.4589906,770.0381759,-11.929993,19.56620932,52.75624039,0,762.549988,775.140015,772.98999,779.210022,768.200012,,,,,,,
2015/12/11,749,757.440002,748.650024,750.419983,2159200,750.419983,769.3039918,766.2129018,-12.429993,3.986397376,45.40525102,0,760.039978,762.549988,775.140015,772.98999,779.210022,,,,,,,
2015/12/14,751.26001,764.150024,736.26001,762.539978,2693200,762.539978,769.272992,764.9830811,-21.25,46.27571435,44.16089434,1,750.419983,760.039978,762.549988,775.140015,772.98999,,,,,,,
2015/12/15,767.789978,774.75,758,760.090027,2469300,760.090027,766.9029969,763.3134511,-17.759949,41.96165915,38.65254783,0,762.539978,750.419983,760.039978,762.549988,775.140015,,,,,,,
2015/12/16,766.570007,781.5,757.049988,776.590027,2656000,776.590027,766.777002,765.0747293,8.390015,83.63758211,40.34526377,1,760.090027,762.539978,750.419983,760.039978,762.549988,,,,,,,
2015/12/17,781.159973,781.590027,769.299988,769.830017,1825500,769.830017,766.9400025,765.6298229,-9.380005,72.725361,44.55525672,0,776.590027,760.090027,762.539978,750.419983,760.039978,,,,,,,
2015/12/18,767.22998,774.140015,756.590027,756.849976,3389700,756.849976,764.7039979,763.7952727,-16.140014,45.42236549,43.05855933,0,769.830017,776.590027,760.090027,762.539978,750.419983,,,,,,,
2015/12/21,763.049988,766.349976,754.150024,760.799988,1742400,760.799988,763.4849977,763.0854527,-14.340027,54.13626472,44.21345549,1,756.849976,769.830017,776.590027,760.090027,762.539978,,,,,,,
2015/12/22,764.27002,770.340027,761.200012,767.130005,1816900,767.130005,762.6839967,763.7481813,4.580017,68.10055906,46.14943339,1,760.799988,756.849976,769.830017,776.590027,760.090027,,,,,,,
2015/12/23,770.690002,771.900024,757.650024,768.51001,1529700,768.51001,763.2799989,764.8074564,8.470032,71.14491045,50.6957023,1,767.130005,760.799988,756.849976,769.830017,776.590027,,,,,,,
2015/12/24,768.52002,769.200012,764.390015,765.840027,520600,765.840027,763.8600038,765.2729161,15.420044,65.25481118,55.26456249,0,768.51001,767.130005,760.799988,756.849976,769.830017,,,,,,,
2015/12/28,770,782.820007,767.72998,782.23999,1557800,782.23999,767.0420045,768.6147318,19.700012,98.75425894,64.74134864,1,765.840027,768.51001,767.130005,760.799988,756.849976,,,,,,,
2015/12/29,786.98999,798.690002,786.200012,793.960022,1921500,793.960022,770.1840089,773.5089168,33.869995,89.38037194,69.0518144,1,782.23999,765.840027,768.51001,767.130005,760.799988,,,,,,,
2015/12/30,793.960022,796.460022,787.200012,790.299988,1428300,790.299988,773.205005,777.1663675,13.709961,81.16295881,72.97194437,0,793.960022,782.23999,765.840027,768.51001,767.130005,,,,,,,
2015/12/31,787.820007,788.330017,777.320007,778.01001,1629300,778.01001,773.3470033,778.0400048,8.179993,53.5698199,69.96516815,0,790.299988,793.960022,782.23999,765.840027,768.51001,,,,,,,
2016/1/4,762.200012,762.200012,747.539978,759.440002,3369100,759.440002,772.3080018,775.5114591,2.590026,23.26494314,65.01912636,0,778.01001,790.299988,793.960022,782.23999,765.840027,,,,,,,
2016/1/5,764.099976,769.200012,755.650024,761.530029,2260800,761.530029,772.7760071,773.5518277,0.730041,27.35101551,63.21199137,1,759.440002,778.01001,790.299988,793.960022,782.23999,,,,,,,
2016/1/6,750.369995,765.72998,748,759.330017,2410300,759.330017,772.62901,771.1071022,-7.799988,23.0499188,60.10335677,0,761.530029,759.440002,778.01001,790.299988,793.960022,,,,,,,
2016/1/7,746.48999,755.309998,735.280029,741,3156600,741,770.0160095,765.3563731,-27.51001,9.020617309,54.1953626,0,759.330017,761.530029,759.440002,778.01001,790.299988,,,,,,,
2016/1/8,747.799988,750.119995,728.919983,730.909973,2375300,730.909973,766.2560058,758.2461847,-34.930054,2.852213642,47.36609292,0,741,759.330017,761.530029,759.440002,778.01001,,,,,,,
2016/1/11,731.950012,735.080017,719.559998,733.070007,2544800,733.070007,762.9790038,752.2123667,-49.169983,17.07318124,42.54792993,1,730.909973,741,759.330017,761.530029,759.440002,,,,,,,
2016/1/12,740.75,748.340027,736.429993,745.340027,2340800,745.340027,759.2890075,749.00528,-48.619995,32.57933489,35.93043752,1,733.070007,730.909973,741,759.330017,761.530029,,,,,,,
2016/1/13,749.340027,753,716.780029,719.570007,2586400,719.570007,751.850006,741.7836435,-70.729981,3.501478721,27.3425482,0,745.340027,733.070007,730.909973,741,759.330017,,,,,,,
2016/1/14,724.440002,739.890015,705,731.390015,2777900,731.390015,745.9590087,738.0636452,-46.619995,31.66927831,22.39318015,1,719.570007,745.340027,733.070007,730.909973,741,,,,,,,
2016/1/15,709.98999,724.159973,701.51001,710.48999,3777800,710.48999,739.2070067,731.6147327,-48.950012,13.26633141,18.3628313,0,731.390015,719.570007,745.340027,733.070007,730.909973,,,,,,,
2016/1/19,720.150024,725.349976,709.849976,719.080017,2436200,719.080017,735.1710082,727.95528,-42.450012,25.95657628,18.63199461,1,710.48999,731.390015,719.570007,745.340027,733.070007,,,,,,,
2016/1/20,705.900024,726.950012,687.780029,718.559998,4122000,718.559998,730.8740051,724.9350963,-40.770019,39.4868356,19.84557662,0,719.080017,710.48999,731.390015,719.570007,745.340027,,,,,,,
2016/1/21,720.169983,737.669983,711.109985,726.669983,2596900,726.669983,727.6080017,724.1707287,-14.330017,57.58917792,23.29950253,1,718.559998,719.080017,710.48999,731.390015,719.570007,,,,,,,
2016/1/22,742,748.559998,740.5,745.460022,2357300,745.460022,728.0540039,727.4165506,14.550049,88.43915769,31.24135657,1,726.669983,718.559998,719.080017,710.48999,731.390015,,,,,,,
2016/1/25,743.840027,752.460022,732.5,733.619995,2267000,733.619995,728.3250061,728.4285489,0.549988,70.28516771,37.98465198,0,745.460022,726.669983,718.559998,719.080017,710.48999,,,,,,,
2016/1/26,735.210022,739.460022,726.969971,733.789978,1547000,733.789978,728.3970032,729.4221802,-11.550049,70.545798,43.33191365,1,733.619995,745.460022,726.669983,718.559998,719.080017,,,,,,,
2016/1/27,735.890015,735.890015,713.450012,717.580017,2121400,717.580017,725.6210022,727.4554554,-1.98999,45.69150759,44.64313092,0,733.789978,733.619995,745.460022,726.669983,718.559998,,,,,,,
2016/1/28,738.190002,751.159973,730.599976,748.299988,3105200,748.299988,728.4940003,731.5789074,16.909973,93.56828316,53.64981137,1,717.580017,733.789978,733.619995,745.460022,726.669983,,,,,,,
2016/1/29,748.960022,765.109985,744.200012,761.349976,3790400,761.349976,731.4899964,737.5527212,50.859986,95.13770705,59.99665424,1,748.299988,717.580017,733.789978,733.619995,745.460022,,,,,,,
2016/2/1,771.26001,777.590027,761.380005,770.77002,5576100,770.77002,737.5179994,744.6945436,51.690003,92.40618288,67.91063939,1,761.349976,748.299988,717.580017,733.789978,733.619995,,,,,,,
2016/2/2,800.5,810.349976,780.599976,780.909973,6792300,780.909973,743.700995,752.5839934,62.349975,75.98105921,72.91308768,1,770.77002,761.349976,748.299988,717.580017,733.789978,,,,,,,
2016/2/3,786.280029,791.429993,736.26001,749.380005,6555700,749.380005,746.7829957,753.6165407,22.710022,38.56310305,72.82071443,0,780.909973,770.77002,761.349976,748.299988,717.580017,,,,,,,
2016/2/4,744.590027,745.23999,722.599976,730.030029,5246100,730.030029,747.1190003,750.5705467,-15.429993,17.11044702,68.77284134,0,749.380005,780.909973,770.77002,761.349976,748.299988,,,,,,,
2016/2/5,725.5,726.719971,700.140015,703.76001,5477800,703.76001,742.9489991,742.6870939,-29.859985,3.284635043,60.25738907,0,730.030029,749.380005,780.909973,770.77002,761.349976,,,,,,,
2016/2/8,687.679993,704.52002,682.01001,704.159973,4470500,704.159973,740.0029969,735.6345437,-29.630005,17.25881944,54.95475425,1,703.76001,730.030029,749.380005,780.909973,770.77002,,,,,,,
2016/2/9,692.950012,720.960022,688.5,701.02002,4215000,701.02002,736.7260011,728.5467297,-16.559997,14.81222926,49.38139737,0,704.159973,703.76001,730.030029,749.380005,780.909973,,,,,,,
2016/2/10,711.789978,723.219971,705.390015,706.849976,3015700,706.849976,735.652997,723.1147252,-41.450012,19.35481735,46.74772835,1,701.02002,704.159973,703.76001,730.030029,749.380005,,,,,,,
2016/2/11,696.340027,712.320007,691.190002,706.359985,3250200,706.359985,731.4589967,717.788723,-54.989991,18.97302591,39.28820262,0,706.849976,701.02002,704.159973,703.76001,730.030029,,,,,,,
2016/2/12,712.210022,716,701.580017,706.890015,2326900,706.890015,726.0130006,713.3216354,-63.880005,19.38601495,31.71303341,1,706.359985,706.849976,701.02002,704.159973,703.76001,,,,,,,
2016/2/16,718.650024,722.880005,710.179993,717.640015,2172200,717.640015,720.7000001,711.7992744,-63.269958,27.76220542,25.24863567,1,706.890015,706.359985,706.849976,701.02002,704.159973,,,,,,,
2016/2/17,727,733.76001,716.609985,731.969971,2457700,731.969971,715.8059999,713.84836,-17.410034,45.65890035,22.21641978,1,717.640015,706.890015,706.359985,706.849976,701.02002,,,,,,,
2016/2/18,733.960022,736,715.549988,717.51001,2363800,717.51001,712.6190004,714.15818,-12.520019,56.14425309,23.97453478,0,731.969971,717.640015,706.890015,706.359985,706.849976,,,,,,,
2016/2/19,715.900024,724.030029,713.119995,722.109985,1745900,722.109985,711.826996,715.8838136,18.349975,74.27298097,29.69078818,1,717.51001,731.969971,717.640015,706.890015,706.359985,,,,,,,
2016/2/22,729.51001,734.849976,723.450012,729.049988,1875800,729.049988,714.3559938,719.0152667,24.890015,87.12722118,38.07504679,1,722.109985,717.51001,731.969971,717.640015,706.890015,,,,,,,
2016/2/23,726.099976,730.900024,715.669983,717.289978,2066600,717.289978,715.6689943,719.5487184,16.269958,60.61048,42.41021285,0,729.049988,722.109985,717.51001,731.969971,717.640015,,,,,,,
2016/2/24,710.609985,721.219971,702.02002,720.900024,1854600,720.900024,717.6569947,720.4998147,14.050048,66.30221675,47.5592116,1,717.289978,729.049988,722.109985,717.51001,731.969971,,,,,,,
2016/2/25,722.929993,729.51001,713.22998,729.119995,1807300,729.119995,719.8839966,722.5839965,22.76001,84.64627247,54.08835711,1,720.900024,717.289978,729.049988,722.109985,717.51001,,,,,,,
2016/2/26,733.599976,736.159973,721.940002,724.859985,2123700,724.859985,721.7339966,723.4887217,17.96997,67.32214466,58.92326898,0,729.119995,720.900024,717.289978,729.049988,722.109985,,,,,,,
2016/2/29,721,730.599976,716.840027,717.219971,2253400,717.219971,722.7669922,722.6679898,-0.420044,44.52247196,61.43691468,0,724.859985,729.119995,720.900024,717.289978,729.049988,,,,,,,
2016/3/1,721.299988,742.330017,718.640015,742.169983,3005600,742.169983,725.219989,726.1958063,10.200012,99.60299178,68.62099332,1,717.219971,724.859985,729.119995,720.900024,717.289978,,,,,,,
2016/3/2,742.869995,743.119995,733.25,739.47998,1814600,739.47998,725.9709899,728.7885319,21.96997,91.14351043,73.16945433,0,742.169983,717.219971,724.859985,729.119995,720.900024,,,,,,,
2016/3/3,739.47998,741,729.630005,731.590027,2026700,731.590027,727.3789916,729.810175,9.480042,71.94653281,74.7496823,0,739.47998,742.169983,717.219971,724.859985,729.119995,,,,,,,
2016/3/4,734.799988,735,725.619995,730.219971,2425800,730.219971,728.1899902,730.3267167,1.169983,68.6130612,74.18369032,0,731.590027,739.47998,742.169983,717.219971,724.859985,,,,,,,
2016/3/7,725.150024,727.210022,705.140015,712.799988,3084500,712.799988,726.5649902,727.5285345,-4.48999,26.22864856,68.09383306,0,730.219971,731.590027,739.47998,742.169983,717.219971,,,,,,,
2016/3/8,708.390015,722.25,704,713.530029,2626500,713.530029,726.1889953,725.1585416,-7.369995,28.00490511,64.83327557,1,712.799988,730.219971,731.590027,739.47998,742.169983,,,,,,,
2016/3/9,715.169983,726.23999,712.659973,725.409973,1977200,725.409973,726.6399902,725.0169012,-3.710022,54.72897683,63.67595158,1,713.530029,712.799988,730.219971,731.590027,739.47998,,,,,,,
2016/3/10,727.789978,736.539978,723.289978,732.169983,2230800,732.169983,726.944989,726.0223544,7.309998,72.0091682,62.41224115,1,725.409973,713.530029,712.799988,730.219971,731.590027,,,,,,,
2016/3/11,739.950012,744.900024,736.700012,744.869995,1769000,744.869995,728.94599,729.2814464,27.650024,99.92657951,65.67268464,1,732.169983,725.409973,713.530029,712.799988,730.219971,,,,,,,
2016/3/14,744.969971,754.26001,743.659973,750.23999,1641200,750.23999,732.2479919,733.1530828,8.070007,92.00155352,70.4205928,1,744.869995,732.169983,725.409973,713.530029,712.799988,,,,,,,
2016/3/15,746.02002,753.01001,742.840027,750.570007,1491600,750.570007,733.0879943,736.4843582,11.090027,92.65817297,69.72611091,1,750.23999,744.869995,732.169983,725.409973,713.530029,,,,,,,
2016/3/16,749.049988,759,746.5,757.359985,1465300,757.359985,734.8759948,740.8974475,25.769958,97.01815455,70.31357533,1,750.570007,750.23999,744.869995,732.169983,725.409973,,,,,,,
2016/3/17,757.650024,765.340027,757.359985,758.47998,2228200,758.47998,737.5649901,745.1890811,28.260009,88.8163613,72.00055817,1,757.359985,750.570007,750.23999,744.869995,732.169983,,,,,,,
2016/3/18,761.630005,762.140015,751.820007,755.409973,2811100,755.409973,740.0839903,748.4336235,42.609985,83.81146132,73.52039819,0,758.47998,757.359985,750.570007,750.23999,744.869995,,,,,,,
2016/3/21,753.909973,763.340027,751.27002,762.159973,1438700,762.159973,745.0199888,752.4474385,48.629944,94.81569514,80.37910284,1,755.409973,758.47998,757.359985,750.570007,750.23999,,,,,,,
2016/3/22,758.440002,765,757.880005,760.049988,1104800,760.049988,749.6719847,755.1801656,34.640015,89.95817468,86.5744298,0,762.159973,755.409973,758.47998,757.359985,750.570007,,,,,,,
2016/3/23,763.349976,765.390015,756.030029,757.559998,1233900,757.559998,752.8869872,756.6143499,25.390015,81.40140114,89.24167223,0,760.049988,762.159973,755.409973,758.47998,757.359985,,,,,,,
2016/3/24,751.200012,757.559998,750.5,754.840027,1555800,754.840027,755.1539916,756.969448,9.970032,63.22765111,88.36352052,0,757.559998,760.049988,762.159973,755.409973,758.47998,,,,,,,
2016/3/28,756.169983,758.299988,752.039978,753.280029,1083800,753.280029,755.994995,756.6287275,3.040039,46.29715102,83.00057767,0,754.840027,757.559998,760.049988,762.159973,755.409973,,,,,,,
2016/3/29,753.679993,767.179993,748.289978,765.890015,2003100,765.890015,757.5599975,758.4278221,15.320008,94.70016515,83.27043884,1,753.280029,754.840027,757.559998,760.049988,762.159973,,,,,,,
2016/3/30,768.210022,777.309998,767.580017,768.340027,2019800,768.340027,759.3369995,760.3878275,10.980042,70.88616818,81.09323836,1,765.890015,753.280029,754.840027,757.559998,760.049988,,,,,,,
2016/3/31,768.340027,769.080017,758.25,762.900024,1627700,762.900024,759.8910034,761.0356501,4.420044,50.34471375,76.42589428,0,768.340027,765.890015,753.280029,754.840027,757.559998,,,,,,,
2016/4/1,757.159973,770.039978,755.200012,769.669983,1583700,769.669983,761.0100037,762.8136464,14.26001,73.67329519,74.91158767,1,762.900024,768.340027,765.890015,753.280029,754.840027,,,,,,,
2016/4/4,769.51001,772.440002,761.789978,765.119995,1346200,765.119995,761.9810059,763.5609175,2.960022,57.99450517,72.32989206,0,769.669983,762.900024,768.340027,765.890015,753.280029,,,,,,,
2016/4/5,758.130005,762.869995,755.599976,758.570007,1223900,758.570007,761.6220093,762.9407359,-1.479981,35.42392114,66.39071466,0,765.119995,769.669983,762.900024,768.340027,765.890015,,,,,,,
2016/4/6,757.840027,768.419983,756.299988,768.070007,1265600,768.070007,762.4240112,764.1130991,10.510009,68.15994269,64.21089146,1,758.570007,765.119995,769.669983,762.900024,768.340027,,,,,,,
2016/4/7,765.320007,769.359985,757.5,760.119995,1274900,760.119995,762.6800109,763.6941871,5.279968,40.76502015,60.14725336,0,768.070007,758.570007,765.119995,769.669983,762.900024,,,,,,,
2016/4/8,765.869995,767.130005,755.77002,759.469971,1171700,759.469971,763.1430053,763.1105435,6.189942,38.52510439,57.67699869,0,760.119995,768.070007,758.570007,765.119995,769.669983,,,,,,,
2016/4/11,765.450012,767.219971,757.340027,757.539978,1588700,757.539978,763.5690002,762.0918112,-8.350037,31.8745473,56.23473831,0,759.469971,760.119995,768.070007,758.570007,765.119995,,,,,,,
2016/4/12,758.429993,764.919983,751.570007,764.320007,1369400,764.320007,763.4119994,762.2283579,-4.02002,49.53381685,51.71810348,1,757.539978,759.469971,760.119995,768.070007,758.570007,,,,,,,
2016/4/13,770.309998,775.75,764.590027,771.909973,1771300,771.909973,763.768994,763.773444,9.009949,84.11899044,53.04138571,1,764.320007,757.539978,759.469971,760.119995,768.070007,,,,,,,
2016/4/14,775.359985,779.609985,773.219971,775.390015,1349600,775.390015,765.0179931,765.8863569,5.720032,84.95016651,56.50193098,1,771.909973,764.320007,757.539978,759.469971,760.119995,,,,,,,
2016/4/15,775.5,780.929993,774.929993,780,1585600,780,766.0509948,768.6103582,14.880005,96.8324474,58.8178462,1,775.390015,771.909973,764.320007,757.539978,759.469971,,,,,,,
2016/4/18,780.190002,788.549988,777.609985,787.679993,1669700,787.679993,768.3069946,772.5429033,29.109986,97.64738927,62.78313461,1,780,775.390015,771.909973,764.320007,757.539978,,,,,,,
2016/4/19,790.5,790.950012,770.27002,776.25,2197600,776.25,770.0749939,773.9870861,8.179993,62.67138107,65.50788061,0,787.679993,780,775.390015,771.909973,764.320007,,,,,,,
2016/4/20,779.159973,779.659973,771.27002,774.919983,1713100,774.919983,770.7599915,774.8679932,14.799988,59.29398942,64.62128528,0,776.25,787.679993,780,775.390015,771.909973,,,,,,,
2016/4/21,777.309998,781.679993,771.549988,780,3881400,780,772.747992,776.5479948,20.530029,72.19398017,67.76418128,1,774.919983,776.25,787.679993,780,775.390015,,,,,,,
2016/4/22,743.909973,753.919983,730.369995,737.77002,7039900,737.77002,770.5779969,770.1883635,-19.769958,12.2152904,65.13319988,0,780,774.919983,776.25,787.679993,780,,,,,,,
2016/4/25,735.349976,744.880005,735.099976,742.210022,2472100,742.210022,769.0450013,765.0305499,-22.109985,19.54444318,63.90018947,1,737.77002,780,774.919983,776.25,787.679993,,,,,,,
2016/4/26,744.419983,745.590027,720.320007,725.369995,2793200,725.369995,765.1500001,757.0896397,-46.539978,7.149918792,59.66179967,0,742.210022,737.77002,780,774.919983,776.25,,,,,,,
2016/4/27,725.320007,727.150024,709.080017,721.460022,3313100,721.460022,760.105005,749.1460073,-53.929993,15.12154117,52.76205474,0,725.369995,742.210022,737.77002,780,774.919983,,,,,,,
2016/4/28,723.289978,729.26001,703.200012,705.059998,3129500,705.059998,753.0720033,739.1378242,-74.940002,2.119642165,44.4790023,0,721.460022,725.369995,742.210022,737.77002,780,,,,,,,
2016/4/29,704.119995,712.109985,703.780029,707.880005,2913900,707.880005,745.8600038,730.9210972,-79.799988,5.333325356,35.3290901,1,705.059998,721.460022,725.369995,742.210022,737.77002,,,,,,,
2016/5/2,711.919983,715.409973,706.359985,714.409973,1673800,714.409973,738.5330018,725.2029098,-61.840027,12.77488433,26.84183961,1,707.880005,705.059998,721.460022,725.369995,742.210022,,,,,,,
2016/5/3,712.5,713.369995,707.330017,708.440002,1931000,708.440002,731.752002,719.7314553,-66.479981,6.676849221,21.24238642,0,714.409973,707.880005,705.059998,721.460022,725.369995,,,,,,,
2016/5/4,706.77002,715.049988,704.049988,711.369995,1708600,711.369995,725.3970032,716.0256358,-68.630005,10.41027648,16.35401513,1,708.440002,714.409973,707.880005,705.059998,721.460022,,,,,,,
2016/5/5,715,717.549988,709.450012,714.710022,1483400,714.710022,718.8680054,714.0825483,-23.059998,22.69325036,11.40394214,1,711.369995,708.440002,714.409973,707.880005,705.059998,,,,,,,
2016/5/6,712.200012,725.98999,711.950012,725.179993,1982500,725.179993,717.6090027,715.2301825,-17.030029,51.85178868,15.36759197,1,714.710022,711.369995,708.440002,714.409973,707.880005,,,,,,,
2016/5/9,726.700012,734.289978,723.5,729.130005,1903700,729.130005,716.301001,717.3249101,3.76001,61.17004913,19.53015257,1,725.179993,714.710022,711.369995,708.440002,714.409973,,,,,,,
2016/5/10,734.960022,740,731.609985,739.380005,1631700,739.380005,717.702002,721.5210927,17.919983,98.31523043,28.64668373,1,729.130005,725.179993,714.710022,711.369995,708.440002,,,,,,,
2016/5/11,740.52002,740.799988,727.900024,730.549988,1491700,730.549988,718.6109986,723.8570901,25.48999,72.7393443,34.40846404,0,739.380005,729.130005,725.179993,714.710022,711.369995,,,,,,,
2016/5/12,732,735.369995,724.27002,728.070007,1354700,728.070007,720.9119995,725.5769099,20.190002,65.6131953,40.75781936,0,730.549988,739.380005,729.130005,725.179993,714.710022,,,,,,,
2016/5/13,726.619995,731.289978,723.51001,724.830017,1262200,724.830017,722.6070007,726.2892767,10.420044,56.5442966,45.87891648,0,728.070007,730.549988,739.380005,729.130005,725.179993,,,,,,,
2016/5/16,724.320007,732.679993,720,730.299988,1126900,730.299988,724.1960022,727.6880016,21.859986,71.42857143,51.74428519,1,724.830017,728.070007,730.549988,739.380005,729.130005,,,,,,,
2016/5/17,731.059998,735.849976,718,720.190002,1670200,720.190002,725.3710022,726.959638,8.820007,43.91840544,55.46844081,0,730.299988,724.830017,728.070007,730.549988,739.380005,,,,,,,
2016/5/18,718.5,725.570007,715.02002,721.780029,1626800,721.780029,726.4120056,726.3067337,7.070007,39.33022788,58.36043595,1,720.190002,730.299988,724.830017,728.070007,730.549988,,,,,,,
2016/5/19,718.299988,720.5,710.309998,715.309998,1529900,715.309998,726.4720032,724.2881869,-9.869995,16.39882466,57.73099339,0,721.780029,720.190002,730.299988,724.830017,728.070007,,,,,,,
2016/5/20,716.460022,727.700012,715.01001,721.710022,1739900,721.710022,726.1250061,723.4223721,-7.419983,37.38939895,56.28475441,1,715.309998,721.780029,720.190002,730.299988,724.830017,,,,,,,
2016/5/23,719.97998,723.5,716.940002,717.25,1240800,717.25,724.9370056,721.8087347,-22.130005,22.76157519,52.44390702,0,721.710022,715.309998,721.780029,720.190002,730.299988,,,,,,,
2016/5/24,719.849976,734.200012,719.650024,733.030029,1894200,733.030029,724.302008,723.2801935,2.480041,74.51636094,50.06402007,1,717.25,721.710022,715.309998,721.780029,720.190002,,,,,,,
2016/5/25,735,739.890015,732.599976,738.099976,1610800,738.099976,725.0570068,725.7889149,10.029969,93.94848556,52.1849342,1,733.030029,717.25,721.710022,715.309998,721.780029,,,,,,,
2016/5/26,736,741.099976,733,736.929993,1360100,736.929993,725.9430054,727.9476397,12.099976,86.4566873,54.2692834,0,738.099976,733.030029,717.25,721.710022,715.309998,,,,,,,
2016/5/27,737.51001,747.909973,737.01001,747.599976,1738900,747.599976,728.2200013,731.8852707,17.299988,99.17553935,58.53240767,1,736.929993,738.099976,733.030029,717.25,721.710022,,,,,,,
2016/5/31,748.76001,753.47998,745.570007,748.849976,2124200,748.849976,730.0750001,735.6361752,28.659974,89.27494573,60.3170451,1,747.599976,736.929993,738.099976,733.030029,717.25,,,,,,,
2016/6/1,748.469971,751.369995,744.340027,748.460022,1039400,748.460022,732.9020021,738.9789065,26.679993,88.37164676,64.76236923,0,748.849976,747.599976,736.929993,738.099976,733.030029,,,,,,,
2016/6/2,746.099976,747.299988,737,744.27002,1695800,744.27002,735.1510012,741.0458188,28.960022,78.66582386,68.69592883,0,748.460022,748.849976,747.599976,736.929993,738.099976,,,,,,,
2016/6/3,741.48999,741.48999,733.909973,735.859985,1230400,735.859985,737.2059999,741.1747249,14.149963,54.1980537,72.47585173,0,744.27002,748.460022,748.849976,747.599976,736.929993,,,,,,,
2016/6/6,738.5,738.5,728.289978,730.059998,1499600,730.059998,738.0409975,739.8754519,12.809998,35.90586727,72.32749857,0,735.859985,744.27002,748.460022,748.849976,747.599976,,,,,,,
2016/6/7,733.27002,736.710022,730.799988,731.090027,1215700,731.090027,739.4250002,738.6116391,-1.940002,33.81619237,73.43296028,1,730.059998,735.859985,744.27002,748.460022,748.849976,,,,,,,
2016/6/8,739.5,743.809998,735.77002,742.929993,1615700,742.929993,740.4149966,739.2489105,4.830017,58.11835585,71.79315977,1,731.090027,730.059998,735.859985,744.27002,748.460022,,,,,,,
2016/6/9,737.070007,743.929993,736.5,742.52002,959000,742.52002,740.857001,739.631642,5.590027,56.49083315,68.04739453,0,742.929993,731.090027,730.059998,735.859985,744.27002,,,,,,,
2016/6/10,735.950012,739.640015,730.51001,733.190002,1452500,733.190002,740.4830019,738.2376422,-14.409974,19.45225729,61.34695153,0,742.52002,742.929993,731.090027,730.059998,735.859985,,,,,,,
2016/6/13,729.820007,739,729.820007,731.880005,1167700,731.880005,738.9110048,736.6734609,-16.969971,14.25179323,52.85457692,0,733.190002,742.52002,742.929993,731.090027,730.059998,,,,,,,
2016/6/14,729.309998,736,726.5,733.25,1329200,733.25,737.3510072,735.6441873,-15.210022,27.14113935,46.64119628,1,731.880005,733.190002,742.52002,742.929993,731.090027,,,,,,,
2016/6/15,734.919983,737.150024,731.309998,732.190002,1161700,732.190002,735.7240052,734.7058227,-12.080018,27.35579463,40.53961107,0,733.25,731.880005,733.190002,742.52002,742.929993,,,,,,,
2016/6/16,727.960022,730.390015,715.539978,724.25,2250100,724.25,733.7220032,732.61964,-11.609985,30.67987812,35.7410165,0,732.190002,733.25,731.880005,733.190002,742.52002,,,,,,,
2016/6/17,721.390015,721.390015,701.119995,704.25,4113100,704.25,730.5610047,727.2610939,-25.809998,7.311387868,31.05234991,0,724.25,732.190002,733.25,731.880005,733.190002,,,,,,,
2016/6/20,710.309998,715.869995,705.409973,706.130005,2282700,706.130005,728.1680054,722.819094,-24.960022,11.70289707,28.63205289,1,704.25,724.25,732.190002,733.25,731.880005,,,,,,,
